deviceModel,MODULAIR-PM
deviceID,e00fce68744e5a13149ee7fe
deviceSN,MOD-PM-00106
timestamp_iso,sample_rh,sample_temp,sample_pres,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin1MToF,bin3MToF,bin5MToF,bin7MToF,sample_period,sample_flow,opc_temp,opc_rh,opc_pm1,opc_pm25,opc_pm10,laser_status,pm1_std,pm25_std,pm10_std,pm1_env,pm25_env,pm10_env,neph_bin0,neph_bin1,neph_bin2,neph_bin3,neph_bin4,neph_bin5,flag,fw,connection_status,iteration
2024-08-19T02:42:39Z,77.45,24.33,0.0,29.9882,1.9542,0.2842,0.0711,0.1066,0.1066,0.1066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3333,9.3333,11.3333,0.0000,4.999,5.63,29.91,58.30,4.358,7.409,9.668,621,16.0,29.0,31.0,16.0,29.0,31.0,2847.000,826.000,202.000,27.000,1.000,1.000,0,21,0,7
2024-08-19T02:42:44Z,77.47,24.31,0.0,31.3349,1.7836,0.2098,0.0000,0.0350,0.0000,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.0000,4.999,5.72,29.91,58.28,4.207,4.958,5.564,621,16.0,29.0,31.0,16.0,29.0,31.0,2865.000,821.000,218.000,19.000,2.000,1.000,0,21,0,8
2024-08-19T02:42:49Z,77.47,24.31,0.0,28.9273,1.9377,0.2422,0.0000,0.1038,0.0346,0.0346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,0.0000,9.6667,0.0000,5.000,5.78,29.87,58.30,4.081,5.426,6.198,621,14.0,25.0,27.0,14.0,25.0,27.0,2763.000,784.000,212.000,13.000,2.000,1.000,0,21,0,9
2024-08-19T02:42:54Z,77.45,24.33,0.0,27.7642,1.3106,0.2069,0.0690,0.1380,0.1035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,11.6667,15.0000,0.0000,4.999,5.80,29.89,58.27,3.877,5.594,6.076,621,16.0,28.0,29.0,16.0,28.0,29.0,2805.000,800.000,233.000,13.000,2.000,1.000,0,21,0,10
2024-08-19T02:42:59Z,77.48,24.33,0.0,28.1787,1.7526,0.2749,0.0000,0.1718,0.0000,0.0344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.0000,5.000,5.82,29.89,58.25,4.007,5.334,6.009,621,15.0,27.0,31.0,15.0,27.0,31.0,2817.000,815.000,231.000,15.000,5.000,4.000,0,21,0,11
2024-08-19T02:43:04Z,77.42,24.30,0.0,26.8385,1.5120,0.1375,0.0344,0.0687,0.0687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,11.3333,11.0000,0.0000,5.000,5.82,29.91,58.32,3.670,4.724,5.030,621,16.0,27.0,30.0,16.0,27.0,30.0,2760.000,796.000,218.000,16.000,4.000,3.000,0,21,0,12
2024-08-19T02:43:09Z,77.47,24.30,0.0,26.0465,1.2292,0.2658,0.0664,0.0000,0.0000,0.0332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6667,9.6667,0.0000,0.0000,5.000,6.02,29.90,58.33,3.524,4.208,4.770,621,15.0,30.0,33.0,15.0,29.0,33.0,2775.000,805.000,220.000,30.000,4.000,3.000,0,21,0,1
2024-08-19T02:43:14Z,77.42,24.30,0.0,28.5666,1.8887,0.2024,0.1012,0.1012,0.0675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,11.0000,9.6667,0.0000,5.000,5.93,29.93,58.26,4.103,5.416,5.741,621,13.0,28.0,29.0,13.0,28.0,29.0,2496.000,738.000,197.000,28.000,2.000,1.000,0,21,0,2
2024-08-19T02:43:19Z,77.47,24.31,0.0,29.5752,1.6667,0.1961,0.0654,0.0327,0.0654,0.0654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6667,8.6667,9.0000,0.0000,5.000,6.12,29.90,58.30,4.070,5.873,7.241,621,15.0,27.0,28.0,15.0,27.0,28.0,2676.000,771.000,179.000,26.000,1.000,1.000,0,21,0,3
2024-08-19T02:43:24Z,77.50,24.31,0.0,27.5779,1.5917,0.1730,0.0346,0.1038,0.0000,0.0692,0.0346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3333,2.6667,0.0000,10.3333,5.000,5.78,29.89,58.27,3.807,5.800,8.871,621,15.0,29.0,30.0,15.0,29.0,30.0,2682.000,768.000,189.000,30.000,1.000,1.000,0,21,0,4
2024-08-19T02:43:29Z,77.46,24.31,0.0,29.5517,1.6897,0.0690,0.0690,0.0345,0.0345,0.0000,0.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,12.0000,8.6667,14.0000,5.000,5.80,29.87,58.32,3.963,5.090,7.091,621,14.0,27.0,27.0,14.0,27.0,27.0,2637.000,741.000,170.000,29.000,0.000,0.000,0,21,0,5
2024-08-19T02:43:34Z,77.47,24.31,0.0,27.4969,1.3061,0.3093,0.0687,0.0344,0.0687,0.0344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,9.6667,9.6667,0.0000,4.999,5.82,29.89,58.30,3.809,5.272,6.136,621,14.0,24.0,25.0,14.0,24.0,25.0,2631.000,743.000,168.000,19.000,0.000,0.000,0,21,0,6
2024-08-19T02:43:39Z,77.47,24.31,0.0,30.1050,1.7165,0.1650,0.0660,0.0990,0.0000,0.0330,0.0000,0.0330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6667,5.6667,0.0000,0.0000,4.999,6.06,29.89,58.33,4.138,5.539,10.614,621,13.0,22.0,23.0,13.0,22.0,23.0,2358.000,671.000,156.000,12.000,0.000,0.000,0,21,0,7
2024-08-19T02:43:44Z,77.45,24.30,0.0,28.6872,1.2642,0.1945,0.0000,0.0648,0.0648,0.0324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6667,0.0000,12.3333,0.0000,5.000,6.17,29.87,58.29,3.817,5.205,6.034,621,14.0,22.0,24.0,14.0,22.0,24.0,2664.000,747.000,157.000,17.000,0.000,0.000,0,21,0,8
2024-08-19T02:43:49Z,77.50,24.30,0.0,27.6490,1.2252,0.1325,0.0331,0.0993,0.0662,0.0662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,12.0000,11.0000,0.0000,5.000,6.04,29.90,58.30,3.719,5.734,7.156,621,13.0,22.0,23.0,13.0,22.0,23.0,2700.000,753.000,163.000,11.000,0.000,0.000,0,21,0,9
2024-08-19T02:43:54Z,77.48,24.33,0.0,26.2613,1.4265,0.1945,0.0973,0.1621,0.1297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6667,8.6667,10.6667,0.0000,4.999,6.17,29.89,58.29,3.795,5.881,6.480,621,14.0,24.0,25.0,14.0,24.0,25.0,2877.000,797.000,186.000,8.000,0.000,0.000,0,21,0,10
2024-08-19T02:43:59Z,77.47,24.31,0.0,28.4442,1.4953,0.2991,0.0997,0.0332,0.0332,0.0332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.6667,11.6667,0.0000,4.999,6.02,29.90,58.30,3.969,5.153,5.863,621,13.0,23.0,23.0,13.0,23.0,23.0,2703.000,746.000,171.000,9.000,0.000,0.000,0,21,0,11
2024-08-19T02:44:04Z,77.53,24.33,0.0,27.3545,1.0740,0.1678,0.0671,0.0671,0.0671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,9.3333,11.3333,0.0000,4.999,5.96,29.89,58.29,3.654,4.738,5.040,621,15.0,26.0,27.0,15.0,26.0,27.0,2871.000,801.000,189.000,9.000,1.000,0.000,0,21,0,12
2024-08-19T02:44:09Z,77.51,24.30,0.0,27.1390,1.8245,0.1955,0.0000,0.1303,0.0326,0.0326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6667,0.0000,9.6667,0.0000,4.999,6.14,29.91,58.30,3.838,5.229,5.975,621,15.0,25.0,26.0,15.0,25.0,26.0,2739.000,759.000,183.000,9.000,1.000,0.000,0,21,0,1
2024-08-19T02:44:14Z,77.49,24.31,0.0,28.0488,2.0906,0.1394,0.0348,0.1045,0.0348,0.0000,0.0348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3333,9.0000,1.0000,12.0000,5.000,5.74,29.90,58.29,3.982,5.383,7.444,621,16.0,26.0,26.0,16.0,26.0,26.0,2700.000,785.000,166.000,16.000,1.000,0.000,0,21,0,2
2024-08-19T02:44:19Z,77.49,24.36,0.0,27.1215,1.6306,0.0998,0.0333,0.0998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6667,8.0000,0.0000,0.0000,5.000,6.01,29.90,58.28,3.698,4.270,4.331,621,16.0,29.0,29.0,16.0,29.0,29.0,2709.000,813.000,181.000,28.000,0.000,0.000,0,21,0,3
2024-08-19T02:44:24Z,77.49,24.30,0.0,29.9825,1.5358,0.1396,0.0698,0.0698,0.1047,0.0698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3333,9.3333,11.0000,0.0000,5.000,5.73,29.89,58.30,4.104,6.449,8.064,621,16.0,28.0,28.0,16.0,28.0,28.0,2619.000,800.000,174.000,23.000,0.000,0.000,0,21,0,4
2024-08-19T02:44:29Z,77.48,24.30,0.0,29.9368,1.7651,0.1384,0.0000,0.1038,0.0346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,0.0000,10.3333,0.0000,4.999,5.78,29.91,58.30,4.070,4.928,5.121,621,14.0,26.0,26.0,14.0,26.0,26.0,2544.000,753.000,171.000,19.000,0.000,0.000,0,21,1,5
2024-08-19T02:44:34Z,77.51,24.30,0.0,30.8500,2.2626,0.1796,0.0359,0.1437,0.0359,0.0359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3333,8.6667,11.0000,0.0000,4.999,5.57,29.89,58.27,4.416,6.001,6.826,621,14.0,25.0,25.0,14.0,25.0,25.0,2601.000,750.000,165.000,16.000,0.000,0.000,0,21,1,6
2024-08-19T02:44:39Z,77.50,24.29,0.0,30.9716,1.6397,0.3279,0.0000,0.1093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3333,0.0000,0.0000,0.0000,4.999,5.49,29.87,58.36,4.261,4.897,4.962,621,12.0,22.0,23.0,12.0,22.0,23.0,2361.000,678.000,152.000,20.000,1.000,1.000,0,21,1,7
2024-08-19T02:44:44Z,77.53,24.31,0.0,29.0074,1.7647,0.1103,0.0000,0.0735,0.0368,0.0000,0.0000,0.0368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3333,0.0000,11.0000,0.0000,5.000,5.44,29.87,58.34,3.921,5.024,10.176,621,12.0,21.0,21.0,12.0,21.0,21.0,2289.000,657.000,137.000,17.000,1.000,1.000,0,21,0,8
2024-08-19T02:44:49Z,77.51,24.30,0.0,27.4956,2.0959,0.2131,0.1066,0.0000,0.0710,0.0000,0.0000,0.0000,0.0355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.6667,11.6667,0.0000,5.000,5.63,29.90,58.35,3.964,5.089,14.747,621,11.0,20.0,21.0,11.0,20.0,21.0,2244.000,632.000,134.000,18.000,1.000,1.000,0,21,0,9
2024-08-19T02:44:54Z,77.52,24.33,0.0,29.4815,1.4831,0.3617,0.1085,0.1809,0.1085,0.0362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3333,10.3333,10.3333,0.0000,4.999,5.53,29.87,58.34,4.307,6.834,7.968,621,13.0,22.0,23.0,13.0,22.0,23.0,2388.000,674.000,144.000,17.000,1.000,1.000,0,21,0,10
2024-08-19T02:44:59Z,77.49,24.33,0.0,30.0426,1.7586,0.1832,0.1099,0.2198,0.0733,0.0366,0.0000,0.0366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3333,10.3333,12.3333,0.0000,4.999,5.46,29.87,58.34,4.345,7.046,13.025,621,14.0,24.0,25.0,14.0,24.0,25.0,2529.000,720.000,160.000,19.000,1.000,1.000,0,21,0,11
2024-08-19T02:45:04Z,77.51,24.33,0.0,29.7006,1.7943,0.1909,0.1145,0.1527,0.1527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6667,12.0000,11.0000,0.0000,4.999,5.24,29.87,58.31,4.303,6.590,7.273,621,13.0,24.0,25.0,13.0,24.0,25.0,2640.000,730.000,196.000,15.000,1.000,0.000,0,21,0,12
2024-08-19T02:45:09Z,77.52,24.30,0.0,32.8610,1.5126,0.2647,0.1134,0.1891,0.0378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3333,10.6667,10.0000,0.0000,4.999,5.29,29.87,58.30,4.596,6.049,6.313,621,13.0,25.0,26.0,13.0,25.0,26.0,2394.000,691.000,198.000,17.000,1.000,0.000,0,21,0,1
2024-08-19T02:45:14Z,77.54,24.33,0.0,29.6154,1.6434,0.2448,0.0699,0.1399,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6667,8.6667,10.0000,0.0000,5.000,5.72,29.86,58.39,4.168,5.317,5.538,621,14.0,28.0,28.0,14.0,28.0,28.0,2421.000,734.000,207.000,24.000,0.000,0.000,0,21,0,2
2024-08-19T02:45:19Z,77.55,24.29,0.0,29.0468,1.6984,0.2080,0.0693,0.0693,0.0347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,10.6667,13.6667,0.0000,5.000,5.77,29.89,58.35,4.031,4.874,5.052,621,16.0,27.0,27.0,16.0,27.0,27.0,2670.000,791.000,198.000,16.000,0.000,0.000,0,21,0,3
2024-08-19T02:45:24Z,77.53,24.30,0.0,27.7419,1.8638,0.2509,0.0358,0.0717,0.0358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3333,8.3333,9.6667,0.0000,5.000,5.58,29.89,58.35,3.930,4.755,4.938,621,15.0,25.0,25.0,15.0,25.0,25.0,2544.000,739.000,168.000,14.000,0.000,0.000,0,21,0,4
2024-08-19T02:45:29Z,77.53,24.31,0.0,29.2794,1.7223,0.1406,0.0703,0.0351,0.1054,0.0703,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,10.0000,11.6667,0.0000,5.000,5.69,29.87,58.36,4.047,6.266,7.871,621,14.0,23.0,23.0,14.0,23.0,23.0,2370.000,696.000,161.000,11.000,0.000,0.000,0,21,0,5
2024-08-19T02:45:34Z,77.51,24.31,0.0,29.4792,2.0833,0.2431,0.1042,0.0347,0.1042,0.0000,0.0347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,10.3333,10.0000,12.0000,5.000,5.76,29.89,58.33,4.252,6.109,8.393,621,16.0,22.0,22.0,16.0,22.0,22.0,2529.000,738.000,135.000,5.000,0.000,0.000,0,21,0,6
2024-08-19T02:45:39Z,77.52,24.31,0.0,25.8621,1.6897,0.1379,0.0345,0.1034,0.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,9.0000,10.6667,0.0000,5.000,5.80,29.87,58.37,3.621,4.523,4.718,621,16.0,22.0,23.0,16.0,22.0,23.0,2604.000,762.000,138.000,6.000,1.000,0.000,0,21,0,7
2024-08-19T02:45:44Z,77.53,24.31,0.0,31.1774,1.5920,0.1327,0.0000,0.0995,0.0332,0.0332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6667,0.0000,4.0000,0.0000,5.000,6.03,29.90,58.31,4.162,5.419,6.159,621,17.0,27.0,27.0,17.0,27.0,27.0,2823.000,836.000,199.000,11.000,1.000,0.000,0,21,0,8
2024-08-19T02:45:49Z,77.48,24.33,0.0,27.2593,1.1401,0.2073,0.0691,0.0345,0.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3333,8.6667,12.0000,0.0000,4.999,5.79,29.89,58.35,3.642,4.323,4.481,621,15.0,29.0,29.0,15.0,29.0,29.0,2709.000,795.000,222.000,20.000,1.000,0.000,0,21,0,9
2024-08-19T02:45:54Z,77.53,24.30,0.0,27.3534,1.7750,0.1268,0.0317,0.0634,0.0000,0.0951,0.0000,0.0000,0.0317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3333,12.6667,0.0000,0.0000,5.000,6.31,29.87,58.34,3.770,5.608,15.605,621,16.0,30.0,31.0,16.0,30.0,31.0,2745.000,818.000,233.000,24.000,1.000,0.000,0,21,0,10
2024-08-19T02:45:59Z,77.56,24.29,0.0,26.4339,1.5309,0.2041,0.1701,0.1701,0.0680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3333,10.6667,11.3333,0.0000,4.999,5.88,29.90,58.36,3.889,5.589,5.962,621,15.0,32.0,33.0,15.0,31.0,33.0,2670.000,790.000,234.000,38.000,1.000,0.000,0,21,0,11
2024-08-19T02:46:04Z,77.53,24.30,0.0,29.7227,2.0702,0.0370,0.0370,0.0370,0.0739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6667,9.6667,9.3333,0.0000,5.000,5.41,29.87,58.32,4.062,5.019,5.327,621,14.0,28.0,29.0,14.0,28.0,29.0,2517.000,740.000,180.000,38.000,1.000,1.000,0,21,0,12
2024-08-19T02:46:09Z,77.54,24.30,0.0,28.4872,1.4077,0.2593,0.0370,0.0370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3333,13.6667,0.0000,0.0000,4.999,5.40,29.90,58.35,3.842,4.206,4.231,621,16.0,28.0,29.0,16.0,28.0,29.0,2775.000,813.000,180.000,27.000,1.000,1.000,0,21,0,1
2024-08-19T02:46:14Z,77.57,24.31,0.0,29.0167,1.4471,0.1855,0.0371,0.0000,0.0371,0.1113,0.0371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3333,10.0000,10.0000,12.3333,5.000,5.39,29.87,58.39,3.878,6.356,10.347,621,16.0,29.0,30.0,16.0,29.0,30.0,2871.000,829.000,202.000,29.000,1.000,1.000,0,21,0,2
2024-08-19T02:46:19Z,77.56,24.31,0.0,29.4794,1.5440,0.2513,0.1077,0.0359,0.0718,0.0000,0.0359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,11.6667,9.6667,11.6667,5.000,5.57,29.90,58.35,4.093,5.685,7.909,621,16.0,28.0,29.0,16.0,28.0,29.0,2832.000,815.000,192.000,23.000,1.000,1.000,0,21,0,3
2024-08-19T02:46:24Z,77.57,24.31,0.0,29.0236,2.0875,0.3030,0.1010,0.1347,0.1010,0.0000,0.0337,0.0337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6667,9.0000,8.3333,13.6667,5.000,5.94,29.89,58.33,4.325,6.899,13.723,621,17.0,29.0,29.0,17.0,29.0,29.0,3009.000,874.000,202.000,18.000,0.000,0.000,0,21,0,4
2024-08-19T02:46:29Z,77.54,24.31,0.0,26.9831,1.5593,0.2373,0.0000,0.1017,0.0339,0.0678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,0.0000,9.3333,0.0000,5.000,5.90,29.86,58.38,3.758,5.509,6.833,621,17.0,29.0,29.0,17.0,29.0,29.0,2880.000,837.000,185.000,22.000,0.000,0.000,0,21,0,5
2024-08-19T02:46:34Z,77.58,24.30,0.0,31.1580,1.6822,0.2194,0.0366,0.0731,0.0366,0.0000,0.0000,0.0731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6667,9.0000,11.0000,0.0000,4.999,5.47,29.89,58.39,4.246,5.795,15.862,621,16.0,27.0,27.0,16.0,27.0,27.0,2571.000,751.000,172.000,22.000,1.000,1.000,0,21,0,6
2024-08-19T02:46:39Z,77.58,24.29,0.0,28.2624,2.0922,0.1064,0.0709,0.2482,0.0000,0.0000,0.0355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,9.0000,0.0000,15.0000,5.000,5.64,29.91,58.33,4.126,5.874,7.920,621,15.0,27.0,28.0,15.0,27.0,28.0,2610.000,747.000,186.000,20.000,2.000,1.000,0,21,0,7
2024-08-19T02:46:44Z,77.58,24.29,0.0,29.1099,1.8848,0.1396,0.0349,0.0698,0.1047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.6667,10.0000,0.0000,5.000,5.73,29.89,58.36,4.054,5.440,5.884,621,14.0,24.0,26.0,14.0,24.0,26.0,2610.000,734.000,181.000,13.000,2.000,1.000,0,21,0,8
2024-08-19T02:46:49Z,77.60,24.30,0.0,28.9081,1.4211,0.1386,0.1040,0.1733,0.0693,0.0347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.3333,12.6667,0.0000,5.000,5.77,29.89,58.37,4.045,6.101,7.055,621,14.0,28.0,29.0,14.0,28.0,29.0,2712.000,794.000,207.000,27.000,0.000,0.000,0,21,0,9
2024-08-19T02:46:54Z,77.60,24.31,0.0,29.4073,1.7208,0.1912,0.1147,0.2294,0.0382,0.0382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,10.6667,0.0000,5.000,5.23,29.89,58.42,4.262,6.366,7.295,621,15.0,29.0,29.0,15.0,29.0,29.0,2694.000,801.000,202.000,30.000,0.000,0.000,0,21,0,10
2024-08-19T02:46:59Z,77.58,24.30,0.0,27.9837,1.8219,0.3279,0.1457,0.1457,0.0364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,10.6667,9.6667,0.0000,4.999,5.49,29.87,58.34,4.164,5.496,5.732,621,15.0,29.0,29.0,15.0,29.0,29.0,2628.000,783.000,177.000,30.000,0.000,0.000,0,21,0,11
